,customer_id,month,months_since_joined,referred_friends,transaction_count,transaction_value,clv,total_reward_points,earned_reward_points,cluster,churned
12800,94622,2017-02-01,53,1,51.0,236.05856733392625,7615.2054890056115,10597.967867626188,561.0,B,False
12801,94630,2017-02-01,53,0,65.0,168.98737205750842,5451.501200736224,7654.996109770029,520.0,B,False
12802,94651,2017-02-01,53,0,38.0,240.9158046804093,7771.899062639043,8734.999684745577,456.0,B,False
12803,94652,2017-02-01,53,1,37.0,271.6844006614051,8764.488247813684,14278.999405557559,481.0,C,False
12804,94655,2017-02-01,53,0,65.0,737.3285051883595,23786.08047708729,45465.88703541334,2340.0,C,False
12805,94666,2017-02-01,53,2,52.0,247.2045165086731,7974.771736883584,15964.993219312144,624.0,B,False
12806,94667,2017-02-01,53,0,48.0,162.71652702838836,5249.204906109871,12916.973859346292,384.0,C,False
12807,94674,2017-02-01,53,2,37.0,459.2199568345224,14814.350419234199,22299.999571588305,814.0,B,False
12808,94676,2017-02-01,53,1,57.0,324.9718566819496,10483.531670663753,28509.999090074718,912.0,B,False
12809,94679,2017-02-01,53,0,48.0,515.1581348302607,16618.905640123645,33979.784129323234,1200.0,B,False
12810,94683,2017-02-01,53,0,61.0,595.2722946805007,19203.373540310466,35317.74361193605,1769.0,C,False
12811,94692,2017-02-01,53,2,30.0,314.9108001320969,10158.96385713783,10733.665184050129,450.0,C,False
12812,94702,2017-02-01,53,0,46.0,238.38273003234778,7690.18254549738,8958.989733869359,506.0,C,False
12813,94719,2017-02-01,53,1,17.0,215.6563909484105,6957.035072429035,6655.232308344376,170.0,B,False
12814,94735,2017-02-01,53,4,55.0,564.2966229193745,18204.104128972882,36510.999148691335,1540.0,B,False
12815,94738,2017-02-01,53,3,67.0,444.9545363668074,14354.150607485602,25088.589973976294,1474.0,A,False
12816,94747,2017-02-01,53,2,75.0,519.950073869127,16773.492702495052,31500.964272691595,1875.0,B,False
12817,94751,2017-02-01,53,0,61.0,769.6914368546593,24830.102635015966,49981.999231688475,2318.0,B,False
12818,94756,2017-02-01,53,0,30.0,261.32196925951354,8430.198137599209,12365.520665420232,390.0,A,False
12819,94758,2017-02-01,53,0,39.0,228.35272674578738,7366.616504471163,10457.999668635808,429.0,B,False
12820,94770,2017-02-01,53,2,72.0,956.7677593448893,30865.150013217342,60485.999150875294,3384.0,B,False
12821,94772,2017-02-01,53,1,77.0,707.1693039086373,22813.150251663697,59683.997958407315,2695.0,B,False
12822,94773,2017-02-01,53,4,36.0,433.1572236319334,13973.571492273728,28736.995690117,756.0,B,False
12823,94774,2017-02-01,53,1,25.0,326.65920744182085,10537.965292427934,7859.8426831169445,400.0,C,False
12824,94779,2017-02-01,53,1,51.0,309.7694065941675,9993.103457604893,14272.91271558776,765.0,C,False
12825,94790,2017-02-01,53,0,47.0,331.99786204454443,10710.189297232026,14667.558040037475,752.0,B,False
12826,94794,2017-02-01,53,0,35.0,400.43361636576896,12917.914006558127,20138.963539313983,700.0,A,True
12827,94800,2017-02-01,53,0,71.0,688.1101224311299,22198.3046011004,62436.998067002874,2414.0,B,False
12828,94811,2017-02-01,53,1,29.0,143.46087758372337,4628.0212354577025,5516.999417687773,203.0,C,False
12829,94824,2017-02-01,53,2,65.0,657.0091056531065,21194.991582824616,39672.99884819804,2080.0,B,False
12830,94825,2017-02-01,53,0,21.0,195.67274544308643,6312.366384224999,7099.996652667788,189.0,A,False
12831,94830,2017-02-01,53,0,68.0,617.5275136714513,19921.32276678004,56439.99721359156,2040.0,B,False
12832,94850,2017-02-01,53,0,78.0,873.889029738909,28191.4976067598,52717.99885356063,3354.0,B,False
12833,94855,2017-02-01,53,3,32.0,222.53567060150277,7178.959354891218,13656.973753535947,352.0,C,False
12834,94859,2017-02-01,53,1,70.0,564.163603553081,18199.812948950133,36725.99914239805,1960.0,B,False
12835,94864,2017-02-01,53,2,57.0,538.2303233771802,17363.210152559874,34924.65964083358,1482.0,B,False
12836,94867,2017-02-01,53,1,55.0,55.0,1774.2897731935595,4108.92711522485,110.0,C,False
12837,94871,2017-02-01,53,0,74.0,836.9244957395076,26999.028613196093,57279.98762527084,3034.0,B,False
12838,94873,2017-02-01,53,1,40.0,258.1571439007957,8328.101460000727,10563.245766114638,480.0,A,False
12839,94888,2017-02-01,53,0,59.0,259.09131076245825,8358.237509257166,12993.999469220682,708.0,B,False
12840,94890,2017-02-01,53,2,56.0,488.3104543036105,15752.804458443588,23821.999182605454,1344.0,A,False
12841,94891,2017-02-01,53,1,40.0,486.1712649396957,15683.794607328704,19559.999412810637,960.0,A,False
12842,94896,2017-02-01,53,1,44.0,295.0126074105688,9517.051859849797,14335.999765584931,616.0,A,False
12843,94899,2017-02-01,53,2,42.0,347.90369518406646,11223.308516751611,12673.995598417107,714.0,B,False
12844,94907,2017-02-01,53,1,49.0,123.80958425322305,3994.074166615274,6307.677346431285,294.0,B,False
12845,94908,2017-02-01,53,2,41.0,199.1960950172389,6426.0289863487205,7074.999727325264,369.0,A,False
12846,94912,2017-02-01,53,1,49.0,247.1362681455396,7972.570057379128,13133.460269876692,588.0,A,False
12847,94929,2017-02-01,53,1,36.0,285.54708717387933,9211.695937051343,6831.999793616097,504.0,A,False
12848,94932,2017-02-01,53,0,60.0,187.90814908027198,6061.88194932468,7020.828734853692,540.0,A,False
12849,94934,2017-02-01,53,1,4.0,49.38344501514042,1593.1007537350931,2053.9994001353625,8.0,A,False
12850,94938,2017-02-01,53,0,48.0,177.3572091656012,5721.510589539586,9900.999828933003,384.0,C,False
12851,94939,2017-02-01,53,1,44.0,404.59458199078176,13052.145983923045,19684.99313662569,880.0,A,False
12852,94948,2017-02-01,53,1,55.0,433.013353952082,13968.930283153128,25162.98816170008,1155.0,C,False
12853,94968,2017-02-01,53,3,51.0,449.8928721311719,14513.460401000293,16181.997628803489,1122.0,A,False
12854,94971,2017-02-01,53,0,8.0,84.34271479437609,2720.8802964189567,1385.9929996795347,32.0,A,False
12855,94974,2017-02-01,53,0,56.0,344.318694715689,11107.65706824368,13032.97778211891,952.0,C,False
12856,94987,2017-02-01,53,2,38.0,170.8112982840861,5510.340721661248,4542.194695206932,304.0,A,False
12857,94997,2017-02-01,53,2,47.0,513.3541391306004,16560.70907429106,27224.998507585777,1175.0,B,False
12858,95029,2017-02-01,53,0,39.0,221.83326546430158,7156.299895771678,7957.97906373723,429.0,A,False
12859,95034,2017-02-01,53,1,34.0,327.70974797921656,10571.855534824776,10226.999746451711,544.0,C,False
12860,95040,2017-02-01,53,1,2.0,22.86111838503613,737.4954282606705,1487.6125200929557,2.0,A,False
12861,95043,2017-02-01,53,0,52.0,528.5801346986586,17051.896860165532,35859.532314183554,1352.0,B,False
12862,95045,2017-02-01,53,2,16.0,119.05908639617391,3840.823989063633,3329.999708382509,80.0,B,False
12863,95046,2017-02-01,53,2,24.0,114.63535696612793,3698.1153002071615,3241.9921072178186,120.0,B,False
12864,95047,2017-02-01,53,0,58.0,460.5901556077614,14858.552776881477,30731.321411966845,1334.0,C,False
12865,95058,2017-02-01,53,0,50.0,562.1188647883793,18133.85005660354,38375.99859890833,1400.0,B,False
12866,95069,2017-02-01,53,3,49.0,83.334355259521,2688.350805320855,6071.997909855696,196.0,C,False
12867,95080,2017-02-01,53,1,61.0,647.6621441677632,20893.460343299543,31241.988016003266,1952.0,B,False
12868,95082,2017-02-01,53,0,60.0,427.66521397354285,13796.400281888955,19115.55211932445,1260.0,B,False
12869,95086,2017-02-01,53,1,52.0,542.5392415521046,17502.215051674357,17912.99733368808,1404.0,A,False
12870,95092,2017-02-01,53,1,74.0,157.5333317665339,5081.995990735805,15260.855585746314,518.0,B,False
12871,95095,2017-02-01,53,0,64.0,66.06952749044194,2131.3906717458526,8444.067960153925,192.0,B,False
12872,95112,2017-02-01,53,2,63.0,527.2948553966191,17010.43398886906,25484.99632309062,1638.0,C,False
12873,95115,2017-02-01,53,1,44.0,354.63347809199263,11440.410062012448,15387.999756690833,748.0,B,False
12874,95119,2017-02-01,53,3,0.0,0.0,0.0,821.7126902245936,0.0,B,False
12875,95126,2017-02-01,53,0,66.0,208.0106781104044,6710.385797933597,14147.907672383482,660.0,B,False
12876,95151,2017-02-01,53,1,75.0,177.3849445093323,5722.405326571189,14165.999683312815,600.0,B,False
12877,95152,2017-02-01,53,0,12.0,149.9782672447806,4838.271014067361,3029.976836882392,84.0,B,False
12878,95153,2017-02-01,53,0,51.0,458.21515325916084,14781.93564272816,18102.99594005459,1122.0,C,False
12879,95164,2017-02-01,53,0,79.0,79.0,2548.525310587113,12475.713924454205,237.0,B,False
12880,95165,2017-02-01,53,1,44.0,202.32605775860972,6527.001002394014,8674.976465011083,440.0,A,False
12881,95166,2017-02-01,53,1,31.0,269.22767052951843,8685.234590568176,7844.989854923524,403.0,A,False
12882,95180,2017-02-01,53,1,27.0,334.54537787446515,10792.371684215244,5636.989582439001,432.0,A,False
12883,95186,2017-02-01,53,0,16.0,145.27277828546158,4686.472815187453,2924.982192547678,112.0,A,False
12884,95187,2017-02-01,53,0,12.0,127.96613361489945,4128.163676146122,4409.999881022216,72.0,C,False
12885,95192,2017-02-01,53,1,19.0,71.36643451509426,2302.267907443993,1289.999447610511,57.0,A,False
12886,95199,2017-02-01,53,0,63.0,160.03541680988147,5162.712788991661,14409.150075828233,504.0,C,False
12887,95225,2017-02-01,53,0,26.0,177.91553060164512,5739.521935250995,6551.999055444729,208.0,B,False
12888,95236,2017-02-01,53,1,59.0,740.5551435020919,23890.171229120926,35562.990783298235,2183.0,B,False
12889,95250,2017-02-01,53,0,37.0,407.16350495575807,13135.018961102669,22844.99957484782,740.0,C,False
12890,95257,2017-02-01,53,2,62.0,62.0,2000.1084716000125,5093.992365301526,186.0,B,False
12891,95261,2017-02-01,53,1,57.0,369.53332005797233,11921.076193329505,16835.996382724235,1026.0,B,False
12892,95266,2017-02-01,53,0,38.0,199.7970970646772,6445.417200647596,6930.399825340987,342.0,A,False
12893,95270,2017-02-01,53,0,13.0,138.65103272320357,4472.856534609194,5164.978477481414,78.0,B,False
12894,95273,2017-02-01,53,0,48.0,492.8044192280952,15897.778931290923,17341.997730805146,1152.0,C,False
12895,95274,2017-02-01,53,0,56.0,249.8481803546345,8060.05584098633,14339.887302760171,672.0,A,False
12896,95288,2017-02-01,53,0,28.0,195.16752390126027,6296.068031227557,8150.131033146383,252.0,B,False
12897,95290,2017-02-01,53,0,28.0,227.28068684934,7332.032696748942,12388.999157162163,308.0,A,False
12898,95308,2017-02-01,53,2,58.0,90.26414191032819,2911.904434137955,9212.99977952913,232.0,B,False
12899,95314,2017-02-01,53,1,81.0,838.2629349493374,27042.206413233223,76047.98998528767,3321.0,B,False
12900,95316,2017-02-01,53,0,56.0,713.1682558982799,23006.675327392823,31587.999553305537,1960.0,C,False
12901,95334,2017-02-01,53,1,71.0,823.2490039021518,26557.85978937041,50664.97500032615,2911.0,B,False
12902,95339,2017-02-01,53,0,42.0,439.7425149869272,14186.011766904008,22401.969910437798,882.0,B,False
12903,95340,2017-02-01,53,1,63.0,491.38814548212935,15852.09020359075,31857.901422775918,1512.0,B,False
12904,95342,2017-02-01,53,0,24.0,216.22619870971226,6975.416964857472,7929.5275766644645,240.0,B,False
12905,95356,2017-02-01,53,1,40.0,350.3289387844432,11301.546424345275,19387.965686527757,680.0,B,False
12906,95358,2017-02-01,53,1,76.0,76.0,2451.745868412919,21132.68734531706,228.0,C,False
12907,95368,2017-02-01,53,1,3.0,31.675922842034197,1021.8593810016283,7078.218122886642,3.0,A,True
12908,95369,2017-02-01,53,1,28.0,292.90282334854,9448.990618306078,5599.656401325957,392.0,C,False
12909,95372,2017-02-01,53,1,56.0,527.8097501385325,17027.044397502657,33107.80439834945,1456.0,B,False
12910,95387,2017-02-01,53,1,41.0,333.1430330555729,10747.13230111249,12625.999654124671,656.0,B,False
12911,95393,2017-02-01,53,0,42.0,148.12538514759885,4778.49738214076,8632.770637198348,294.0,B,False
12912,95397,2017-02-01,53,0,43.0,400.3881458740127,12916.447136948942,12292.999540481089,860.0,C,False
12913,95404,2017-02-01,53,1,37.0,436.7727103965132,14090.206423028469,16227.99973196532,777.0,B,False
12914,95411,2017-02-01,53,1,69.0,254.8785773091901,8222.335511378546,14713.286604445488,828.0,B,False
12915,95417,2017-02-01,53,0,43.0,437.4072635331775,14110.676989227217,14697.998946566377,903.0,B,False
12916,95422,2017-02-01,53,0,22.0,172.62695421363637,5568.913444341961,5383.999611874209,176.0,B,False
12917,95427,2017-02-01,53,0,35.0,380.7175015129384,12281.87580745837,19166.863140393907,665.0,A,False
12918,95428,2017-02-01,53,1,46.0,184.30162604723031,5945.5361868826285,6045.958771171549,414.0,B,False
12919,95429,2017-02-01,53,0,62.0,431.31882601157633,13914.26512687622,37205.99933968093,1302.0,C,False
12920,95436,2017-02-01,53,1,45.0,515.4155005199224,16627.20820941705,26301.99638084877,1125.0,C,False
12921,95442,2017-02-01,53,0,49.0,114.02933062516036,3678.5650031332575,6805.998768925381,245.0,B,False
12922,95457,2017-02-01,53,0,23.0,159.83190283870687,5156.147466123351,6242.980802000357,161.0,C,True
12923,95459,2017-02-01,53,0,51.0,465.8006597160164,15026.642670562569,23567.999649784317,1173.0,A,False
12924,95461,2017-02-01,53,2,33.0,239.12512692920575,7714.132131347304,10701.389117355897,363.0,A,False
12925,95470,2017-02-01,53,0,20.0,50.873145780567675,1641.1582234299328,2119.997692653545,40.0,B,False
12926,95472,2017-02-01,53,1,36.0,330.09009102938813,10648.644959017718,15956.999479692397,576.0,B,False
12927,95476,2017-02-01,53,0,46.0,254.14329735495903,8198.61551677443,11983.992055575183,552.0,B,False
12928,95481,2017-02-01,53,2,41.0,354.01044179251227,11420.31102683979,20773.928452685614,697.0,B,False
12929,95484,2017-02-01,53,0,37.0,404.89620124166964,13061.876164873016,8911.865351942615,740.0,C,False
12930,95503,2017-02-01,53,1,56.0,74.61025086776613,2406.912819819697,5628.999832329147,168.0,B,False
12931,95511,2017-02-01,53,1,40.0,405.9492447445743,13095.847152471773,13906.999684174041,800.0,C,False
12932,95521,2017-02-01,53,0,46.0,531.5379981062387,17147.316983703215,36950.998546586095,1196.0,B,False
12933,95548,2017-02-01,53,1,41.0,289.31117162046866,9333.124601397169,13601.927789036356,574.0,B,False
12934,95554,2017-02-01,53,2,28.0,162.9873706990673,5257.942272564776,5828.5347809914465,224.0,B,False
12935,95556,2017-02-01,53,1,62.0,62.0,2000.1084716000125,6520.097817679262,186.0,C,False
12936,95565,2017-02-01,53,0,44.0,269.6313757879883,8698.258047140676,10090.929080094147,572.0,C,False
12937,95569,2017-02-01,53,2,18.0,240.2631546639561,7750.844694463269,14727.470197981902,216.0,B,False
12938,95577,2017-02-01,53,0,46.0,376.0531573501426,12131.404932063755,22879.967638749262,828.0,B,False
12939,95583,2017-02-01,53,0,38.0,348.43184116887466,11240.346408017038,22537.102618184254,646.0,B,False
12940,95590,2017-02-01,53,0,59.0,479.84418159593434,15479.684075129084,36634.98957152943,1357.0,B,False
12941,95594,2017-02-01,53,0,1.0,7.751302562617785,250.05557937785028,675.892974378888,0.0,C,False
12942,95595,2017-02-01,53,0,41.0,224.19567545188556,7232.510802700052,8825.999826733729,451.0,A,False
12943,95598,2017-02-01,53,0,46.0,58.357240195045144,1882.5937176339767,5974.762220365906,92.0,A,True
12944,95600,2017-02-01,53,1,41.0,372.64391952276816,12021.423553672934,12530.993800740422,738.0,C,False
12945,95605,2017-02-01,53,0,41.0,115.01943610164464,3710.5056217025126,9075.65354720968,205.0,C,False
12946,95612,2017-02-01,53,1,50.0,50.0,1612.990702903236,5801.9987937432215,100.0,B,False
12947,95627,2017-02-01,53,0,87.0,119.86218458041313,3866.7317871575606,11009.57876458337,435.0,B,False
12948,95628,2017-02-01,53,1,54.0,54.0,1742.029959135495,3811.999904868912,108.0,C,False
12949,95636,2017-02-01,53,1,60.0,437.60338040921135,14117.003683181721,23310.98916233021,1260.0,B,False
12950,95639,2017-02-01,53,2,30.0,375.41352071589887,12110.770373178326,17868.948653996187,540.0,B,False
12951,95641,2017-02-01,53,3,51.0,294.73343806543977,9508.045908685219,12226.633072680075,714.0,A,False
12952,95646,2017-02-01,53,0,42.0,407.5453980694529,13147.338761940518,25543.102560013227,840.0,C,False
12953,95647,2017-02-01,53,2,46.0,607.9299875969419,19611.708360198943,28566.998461448955,1380.0,B,False
12954,95663,2017-02-01,53,2,19.0,185.86119936925374,5995.8477322610215,2469.9999233881626,171.0,A,False
12955,95683,2017-02-01,53,0,29.0,198.2316829304543,6394.917231753698,6097.998865416355,261.0,B,False
12956,95689,2017-02-01,53,2,31.0,431.4328357809119,13917.943060835789,12320.999819599958,651.0,C,False
12957,95691,2017-02-01,53,1,71.0,375.0376892671687,12098.646120525114,34131.999074784704,1278.0,B,False
12958,95695,2017-02-01,53,2,11.0,136.40027546987486,4400.247524126969,2138.9995066347897,66.0,C,False
12959,95696,2017-02-01,53,3,40.0,554.5507305068693,17889.70345191556,18150.941193418566,1080.0,B,False
12960,95705,2017-02-01,53,2,3.0,4.393212392061228,141.7242148854809,450.98645075143736,0.0,A,False
12961,95715,2017-02-01,53,2,47.0,239.42376177111703,7723.7660358186195,7990.946692418804,517.0,C,False
12962,95730,2017-02-01,53,2,42.0,304.37551610019614,9819.09755321981,14215.99972985025,630.0,C,False
12963,95736,2017-02-01,53,2,31.0,236.68193177180308,7635.315109861929,6336.997547899492,341.0,C,False
12964,95760,2017-02-01,53,0,53.0,127.10677148816728,4100.4408137291975,11157.745002806365,318.0,B,False
12965,95772,2017-02-01,53,2,55.0,293.36604833539036,9463.934170248922,16086.998279761541,770.0,C,False
12966,95775,2017-02-01,53,1,38.0,312.4433360859365,10079.363925813737,14022.9969338109,570.0,B,False
12967,95776,2017-02-01,53,0,32.0,345.42619406850196,11143.384791434852,9793.969128585495,544.0,C,False
12968,95780,2017-02-01,53,2,60.0,623.2364769437405,20105.49286040841,30772.999561412867,1860.0,B,False
12969,95781,2017-02-01,53,2,47.0,358.40599340327225,11562.110704485533,15237.999249920818,799.0,C,False
12970,95782,2017-02-01,53,2,49.0,333.1629611846502,10747.775178851049,13870.964348689255,784.0,C,False
12971,95790,2017-02-01,53,0,72.0,545.7506011979109,17605.812916721636,34487.91214627101,1944.0,B,False
12972,95797,2017-02-01,53,0,36.0,342.0785632095896,11035.390842391298,12785.999681370879,612.0,C,False
12973,95817,2017-02-01,53,1,38.0,156.62782917779475,5052.784645593983,5939.999878419093,266.0,C,False
12974,95818,2017-02-01,53,0,65.0,153.13320370760547,4940.0486777231,14110.997885304749,455.0,C,False
12975,95823,2017-02-01,53,2,41.0,523.7868284330069,16897.265691312252,30252.999461146872,1066.0,B,False
12976,95824,2017-02-01,53,0,34.0,34.0,1096.8336779742006,4321.710982143728,34.0,B,True
12977,95826,2017-02-01,53,2,20.0,252.02761881596751,8130.364120499926,2194.999962669068,240.0,A,False
12978,95831,2017-02-01,53,0,58.0,667.3568818769094,21528.80891971896,38672.9994029641,1914.0,B,False
12979,95832,2017-02-01,53,1,55.0,445.13445911921656,14359.954882023138,20296.338878875846,1210.0,B,False
12980,95836,2017-02-01,53,1,39.0,463.78651474034064,14961.666728161279,12274.99779277348,897.0,A,False
12981,95842,2017-02-01,53,2,54.0,700.0802357047781,22584.458229562264,28765.998056179968,1890.0,B,False
12982,95851,2017-02-01,53,1,56.0,76.14160822921903,2456.3141235566163,4480.583441967468,168.0,A,False
12983,95878,2017-02-01,53,0,5.0,22.824047451855318,736.2995268492982,389.81373489079095,5.0,B,False
12984,95880,2017-02-01,53,1,25.0,177.72204717337058,5733.28019583154,5744.999730733051,200.0,C,False
12985,95881,2017-02-01,53,0,45.0,576.1185904604014,18585.478603646887,22748.997259204174,1260.0,C,False
12986,95883,2017-02-01,53,2,13.0,152.357655280463,4915.029629670459,2845.439418419468,91.0,B,False
12987,95887,2017-02-01,53,1,57.0,340.4971341716528,10984.374235681433,14091.999384818946,969.0,C,False
12988,95898,2017-02-01,53,2,46.0,439.4157305103389,14175.469760452206,18292.999753492462,966.0,A,False
12989,95900,2017-02-01,53,2,29.0,51.61017444694706,1664.934631162795,3594.076462845824,58.0,B,False
12990,95928,2017-02-01,53,4,69.0,426.2079773084294,13749.390098033798,35843.13044679866,1449.0,B,False
12991,95933,2017-02-01,53,0,58.0,566.0564950074088,18260.877275298848,35127.97118010898,1624.0,A,False
12992,95934,2017-02-01,53,1,62.0,655.9824313381338,21161.8712603254,34451.99213825416,1984.0,B,False
12993,95936,2017-02-01,53,0,29.0,207.50359873558293,6694.027511589178,9323.994304967717,290.0,B,False
12994,95954,2017-02-01,53,1,46.0,53.651546139048,1730.7889023733687,5524.535964250649,92.0,B,False
12995,95955,2017-02-01,53,1,64.0,268.2819677337899,8654.726394223779,27098.35353217124,832.0,B,False
12996,95965,2017-02-01,53,1,11.0,135.20674098722554,4361.744323644813,4983.999131464677,66.0,C,False
12997,95966,2017-02-01,53,0,31.0,382.17237583525184,12328.809782574053,20828.913892005414,589.0,B,False
12998,95982,2017-02-01,53,2,62.0,606.6432088763236,19570.197117937914,33770.99730253475,1860.0,C,False
12999,95991,2017-02-01,53,1,51.0,642.9140615257479,20740.288080135808,35850.99943088478,1632.0,B,False
13000,95995,2017-02-01,53,1,56.0,374.5405221335115,12082.607601237554,16379.998350798624,1008.0,B,False
13001,96002,2017-02-01,53,2,49.0,441.80876066533256,14252.668468287646,15410.99978442137,1078.0,C,False
13002,96003,2017-02-01,53,1,69.0,69.0,2225.927170006465,8884.827122260293,207.0,B,False
13003,96008,2017-02-01,53,1,29.0,355.95816141626,11483.144099739136,14361.788702190644,493.0,B,False
13004,96021,2017-02-01,53,0,30.0,327.9062950212337,10578.196105853913,9026.999839052169,480.0,A,False
13005,96022,2017-02-01,53,0,30.0,195.45168019733117,6305.234860502233,5494.107061215332,270.0,B,False
13006,96033,2017-02-01,53,0,0.0,0.0,0.0,509.5323771494532,0.0,A,False
13007,96051,2017-02-01,53,2,82.0,470.5487648718045,15179.815660016431,42298.22455703413,1886.0,B,False
13008,96059,2017-02-01,53,0,53.0,501.6304763633937,16182.505893341511,20194.999724426718,1325.0,A,False
13009,96062,2017-02-01,53,0,66.0,582.1224876129993,18779.16320941344,28998.999196332923,1914.0,C,False
13010,96078,2017-02-01,53,0,36.0,36.0,1161.35330609033,2183.8482380705327,36.0,C,False
13011,96086,2017-02-01,53,2,24.0,271.35123863193047,8753.740502691626,11540.99967705292,312.0,A,False
13012,96095,2017-02-01,53,1,11.0,70.215767469217,2265.14760250125,1434.9911222943906,33.0,A,False
13013,96097,2017-02-01,53,1,44.0,344.7898119984294,11122.855224184425,19762.987568534645,748.0,B,False
13014,96128,2017-02-01,53,2,28.0,342.8618359702343,11060.659076006443,10099.948983253404,476.0,C,False
13015,96132,2017-02-01,53,1,39.0,356.3762279468019,11496.630848278315,14367.999548721073,663.0,B,False
13016,96135,2017-02-01,53,1,38.0,235.34320647086258,7592.128080578761,9688.99932347547,418.0,B,False
13017,96136,2017-02-01,53,2,28.0,325.90866632672373,10513.752975611966,11300.994540159623,448.0,C,False
13018,96139,2017-02-01,53,0,53.0,227.32116764806565,7333.338599788754,11781.999816541345,583.0,A,False
13019,96151,2017-02-01,53,1,33.0,122.37221512093895,3947.7049056749865,7294.982910322421,198.0,B,False
13020,96154,2017-02-01,53,1,47.0,173.2413035450989,5588.7322395416395,8831.634868520085,376.0,A,False
13021,96165,2017-02-01,53,1,25.0,235.4080331948436,7594.2193786403805,5314.987524610564,275.0,C,False
13022,96174,2017-02-01,53,0,37.0,360.8563632702666,11641.159180768256,14038.998423634053,666.0,B,False
13023,96178,2017-02-01,53,0,44.0,44.0,1419.4318185548475,2345.7682296555718,88.0,A,False
13024,96180,2017-02-01,53,2,63.0,629.9557300985073,20322.25471779025,44109.999259035154,1953.0,B,False
13025,96185,2017-02-01,53,0,44.0,571.2690059845097,18429.03191019574,28279.992958432373,1232.0,C,False
13026,96188,2017-02-01,53,1,18.0,204.77658772718152,6606.054643523853,9117.966645032357,180.0,B,False
13027,96192,2017-02-01,53,0,30.0,277.957561015347,8966.859234388272,12641.736223271333,390.0,C,False
13028,96197,2017-02-01,53,1,37.0,282.3512805915958,9108.59981094134,13573.289043101946,518.0,C,True
13029,96202,2017-02-01,53,2,27.0,62.13625871107378,2004.5041522830445,3308.999440073547,81.0,C,False
13030,96212,2017-02-01,53,2,57.0,201.28428253391587,6493.3935273550915,16324.63403394483,570.0,A,False
13031,96222,2017-02-01,53,1,40.0,384.4755053126701,12403.108311267211,14590.978387410656,760.0,A,False
13032,96232,2017-02-01,53,2,36.0,455.07807606311485,14680.73411569792,14459.559838804958,792.0,C,False
13033,96234,2017-02-01,53,3,11.0,81.87227446467482,2641.18435074125,754.7092206755466,44.0,A,False
13034,96237,2017-02-01,53,0,15.0,200.9507821916092,6482.634868323976,11572.999648819548,150.0,B,False
13035,96240,2017-02-01,53,1,33.0,237.7848843325763,7670.896154387337,6702.943065182994,363.0,B,False
13036,96244,2017-02-01,53,1,9.0,88.65647770637091,2860.041485850485,4031.503843497713,36.0,B,True
13037,96258,2017-02-01,53,0,51.0,539.4382680658863,17402.178223609964,23324.996688451738,1326.0,B,False
13038,96271,2017-02-01,53,1,68.0,68.0,2193.6673559484007,6022.9977833720395,204.0,C,False
13039,96286,2017-02-01,53,0,57.0,581.9510136219614,18773.63149034676,27329.99733794812,1653.0,B,False
13040,96290,2017-02-01,53,3,53.0,384.10161826748515,12391.046784710825,25896.93795930604,1007.0,C,False
13041,96293,2017-02-01,53,1,65.0,489.8174581754506,15801.42012313393,27610.997418985957,1560.0,C,False
13042,96297,2017-02-01,53,0,66.0,377.8984030313831,12190.932214632021,21530.0646623064,1188.0,B,False
13043,96303,2017-02-01,53,0,32.0,255.49595959092076,8242.25214898992,12430.994902678103,384.0,C,False
13044,96311,2017-02-01,53,0,44.0,413.39633647432925,13336.088946947022,14244.999341715915,880.0,C,False
13045,96316,2017-02-01,53,1,74.0,756.8317330911148,24415.25098276223,60259.93178618832,2738.0,B,False
13046,96317,2017-02-01,53,2,50.0,338.3479876008259,10915.043166923033,13872.999695134302,800.0,C,False
13047,96322,2017-02-01,53,0,56.0,483.3914181317841,15594.11726619557,34325.98652477363,1344.0,B,False
13048,96325,2017-02-01,53,0,27.0,304.97700797970987,9838.501569410359,6156.482233972574,405.0,A,False
13049,96326,2017-02-01,53,2,73.0,942.825992835663,30415.39121798875,66793.95418109754,3431.0,B,False
13050,96339,2017-02-01,53,1,59.0,582.7880585161545,18800.634402991684,49573.697359179925,1711.0,B,False
13051,96342,2017-02-01,53,2,41.0,288.5405873625313,9308.26569652004,13121.999760080414,574.0,B,False
13052,96350,2017-02-01,53,0,60.0,269.5573466980752,8695.869882465193,18164.99962522693,780.0,B,False
13053,96359,2017-02-01,53,1,72.0,404.0673737012786,13035.138342533799,19931.99885227813,1440.0,C,False
13054,96379,2017-02-01,53,0,68.0,588.9775837214931,19000.30733522361,34128.90076637152,1972.0,C,False
13055,96382,2017-02-01,53,0,43.0,256.4511101235099,8273.065127568709,12453.420348436597,516.0,B,False
13056,96386,2017-02-01,53,0,61.0,652.0402062501878,21034.695812013226,38538.99510580682,1952.0,C,False
13057,96387,2017-02-01,53,4,51.0,457.7961196435695,14768.417696205102,20867.618948210653,1122.0,A,False
13058,96395,2017-02-01,53,1,22.0,318.10011502603805,10261.850562588988,11658.999429666252,330.0,C,False
13059,96401,2017-02-01,53,0,36.0,412.6395042509184,13311.673680146634,16307.992359270756,720.0,C,False
13060,96412,2017-02-01,53,0,13.0,121.1389571773246,3907.920233728357,6906.832082950767,78.0,C,False
13061,96418,2017-02-01,53,2,59.0,272.0847007918956,8777.401855590728,9170.992442739527,767.0,B,False
